pHvalue,TEMP,EC,Crop,,,,,,,
5.5,22,8,Coffee ,,,,,,,
5.6,22,8,Coffee ,,,,,,,
5.7,22,8,Coffee ,,,,,,,
5.8,22,8,Coffee ,,,,,,,
5.9,22,8,Coffee ,,,,,,,
6,22,8,Coffee ,,,,,,,
6.1,22,8,Coffee ,,,,,,,
6.2,22,8,Coffee ,,,,,,,
6.3,22,8,Coffee ,,,,,,,
6.4,22,8,Coffee ,,,,,,,
6.5,22,8,Coffee ,,,,,,,
5.5,23,8,Coffee ,,,,,,,
5.6,23,8,Coffee ,,,,,,,
5.7,23,8,Coffee ,,,,,,,
5.8,23,8,Coffee ,,,,,,,
5.9,23,8,Coffee ,,,,,,,
6,23,8,Coffee ,,,,,,,
6.1,23,8,Coffee ,,,,,,,
6.2,23,8,Coffee ,,,,,,,
6.3,23,8,Coffee ,,,,,,,
6.4,23,8,Coffee ,,,,,,,
6.5,23,8,Coffee ,,,,,,,
5.5,24,9,Coffee ,,,,,,,
5.6,24,9,Coffee ,,,,,,,
5.7,24,9,Coffee ,,,,,,,
5.8,24,9,Coffee ,,,,,,,
5.9,24,9,Coffee ,,,,,,,
6,24,9,Coffee ,,,,,,,
6.1,24,9,Coffee ,,,,,,,
6.2,24,9,Coffee ,,,,,,,
6.3,24,9,Coffee ,,,,,,,
6.4,24,9,Coffee ,,,,,,,
6.5,24,8,Coffee ,,,,,,,
5.5,25,8,Coffee ,,,,,,,
5.6,25,8,Coffee ,,,,,,,
5.7,25,8,Coffee ,,,,,,,
5.8,25,8,Coffee ,,,,,,,
5.9,25,8,Coffee ,,,,,,,
6,25,8,Coffee ,,,,,,,
6.1,25,8,Coffee ,,,,,,,
6.2,25,8,Coffee ,,,,,,,
6.3,25,8,Coffee ,,,,,,,
6.4,25,8,Coffee ,,,,,,,
6.5,25,8,Coffee ,,,,,,,
5.5,27,9,Rubber ,,,,,,,
5.6,27,9,Rubber ,,,,,,,
5.7,27,9,Rubber ,,,,,,,
5.8,27,9,Rubber ,,,,,,,
5.9,27,9,Rubber ,,,,,,,
6,27,9,Rubber ,,,,,,,
6.1,27,9,Rubber ,,,,,,,
6.2,27,3,Rubber ,,,,,,,
6.3,27,3,Rubber ,,,,,,,
6.4,27,3,Rubber ,,,,,,,
6.5,27,3,Rubber ,,,,,,,
6.6,27,3,Rubber ,,,,,,,
6.7,27,3,Rubber ,,,,,,,
6.8,27,3,Rubber ,,,,,,,
6.9,27,3,Rubber ,,,,,,,
7,27,3,Rubber ,,,,,,,
6.5,20,7,Total Spices,,,,,,,
6.6,20,7,Total Spices,,,,,,,
6.7,20,7,Total Spices,,,,,,,
6.8,20,7,Total Spices,,,,,,,
6.9,20,7,Total Spices,,,,,,,
7,20,7,Total Spices,,,,,,,
7.1,20,7,Total Spices,,,,,,,
7.2,20,7,Total Spices,,,,,,,
7.3,20,7,Total Spices,,,,,,,
7.4,20,7,Total Spices,,,,,,,
7.5,20,7,Total Spices,,,,,,,
6.5,21,7,Total Spices,,,,,,,
6.6,21,7,Total Spices,,,,,,,
6.7,21,7,Total Spices,,,,,,,
6.8,21,2,Total Spices,,,,,,,
6.9,21,2,Total Spices,,,,,,,
7,21,2,Total Spices,,,,,,,
7.1,21,2,Total Spices,,,,,,,
7.2,21,2,Total Spices,,,,,,,
7.3,21,2,Total Spices,,,,,,,
7.4,21,2,Total Spices,,,,,,,
7.5,21,2,Total Spices,,,,,,,
6.5,22,2,Total Spices,,,,,,,
6.6,22,2,Total Spices,,,,,,,
6.7,22,7,Total Spices,,,,,,,
6.8,22,7,Total Spices,,,,,,,
6.9,22,7,Total Spices,,,,,,,
7,22,7,Total Spices,,,,,,,
7.1,22,7,Total Spices,,,,,,,
7.2,22,7,Total Spices,,,,,,,
7.3,22,7,Total Spices,,,,,,,
7.4,22,7,Total Spices,,,,,,,
7.5,22,7,Total Spices,,,,,,,
6.5,23,3,Total Spices,,,,,,,
6.6,23,3,Total Spices,,,,,,,
6.7,23,3,Total Spices,,,,,,,
6.8,23,3,Total Spices,,,,,,,
6.9,23,3,Total Spices,,,,,,,
7,23,3,Total Spices,,,,,,,
7.1,23,3,Total Spices,,,,,,,
7.2,23,3,Total Spices,,,,,,,
7.3,23,3,Total Spices,,,,,,,
7.4,23,3,Total Spices,,,,,,,
7.5,23,3,Total Spices,,,,,,,
6.5,24,3,Total Spices,,,,,,,
6.6,24,3,Total Spices,,,,,,,
6.7,24,3,Total Spices,,,,,,,
6.8,24,3,Total Spices,,,,,,,
6.9,24,7,Total Spices,,,,,,,
7,24,7,Total Spices,,,,,,,
7.1,24,7,Total Spices,,,,,,,
7.2,24,7,Total Spices,,,,,,,
7.3,24,7,Total Spices,,,,,,,
7.4,24,4,Total Spices,,,,,,,
7.5,24,4,Total Spices,,,,,,,
6.5,25,4,Total Spices,,,,,,,
6.6,25,4,Total Spices,,,,,,,
6.7,25,4,Total Spices,,,,,,,
6.8,25,4,Total Spices,,,,,,,
6.9,25,4,Total Spices,,,,,,,
7,25,4,Total Spices,,,,,,,
7.1,25,4,Total Spices,,,,,,,
7.2,25,4,Total Spices,,,,,,,
7.3,25,4,Total Spices,,,,,,,
7.4,25,4,Total Spices,,,,,,,
7.5,25,4,Total Spices,,,,,,,
6.5,26,7,Total Spices,,,,,,,
6.6,26,7,Total Spices,,,,,,,
6.7,26,7,Total Spices,,,,,,,
6.8,26,7,Total Spices,,,,,,,
6.9,26,9,Total Spices,,,,,,,
7,26,9,Total Spices,,,,,,,
7.1,26,9,Total Spices,,,,,,,
7.2,26,9,Total Spices,,,,,,,
7.3,26,9,Total Spices,,,,,,,
7.4,26,9,Total Spices,,,,,,,
7.5,26,9,Total Spices,,,,,,,
6.5,27,9,Total Spices,,,,,,,
6.6,27,9,Total Spices,,,,,,,
6.7,27,9,Total Spices,,,,,,,
6.8,27,9,Total Spices,,,,,,,
6.9,27,9,Total Spices,,,,,,,
7,27,9,Total Spices,,,,,,,
7.1,27,9,Total Spices,,,,,,,
7.2,27,9,Total Spices,,,,,,,
7.3,27,9,Total Spices,,,,,,,
7.4,27,9,Total Spices,,,,,,,
7.5,27,9,Total Spices,,,,,,,
6.5,28,9,Total Spices,,,,,,,
6.6,28,9,Total Spices,,,,,,,
6.7,28,9,Total Spices,,,,,,,
6.8,28,9,Total Spices,,,,,,,
6.9,28,9,Total Spices,,,,,,,
7,28,9,Total Spices,,,,,,,
7.1,28,9,Total Spices,,,,,,,
7.2,28,9,Total Spices,,,,,,,
7.3,28,9,Total Spices,,,,,,,
7.4,28,7,Total Spices,,,,,,,
7.5,28,7,Total Spices,,,,,,,
6.5,29,7,Total Spices,,,,,,,
6.6,29,7,Total Spices,,,,,,,
6.7,29,7,Total Spices,,,,,,,
6.8,29,7,Total Spices,,,,,,,
6.9,29,7,Total Spices,,,,,,,
7,29,7,Total Spices,,,,,,,
7.1,29,7,Total Spices,,,,,,,
7.2,29,7,Total Spices,,,,,,,
7.3,29,6,Total Spices,,,,,,,
7.4,29,6,Total Spices,,,,,,,
7.5,29,6,Total Spices,,,,,,,
6.5,30,6,Total Spices,,,,,,,
6.6,30,6,Total Spices,,,,,,,
6.7,30,6,Total Spices,,,,,,,
6.8,30,6,Total Spices,,,,,,,
6.9,30,6,Total Spices,,,,,,,
7,30,6,Total Spices,,,,,,,
7.1,30,6,Total Spices,,,,,,,
7.2,30,6,Total Spices,,,,,,,
7.3,30,6,Total Spices,,,,,,,
7.4,30,6,Total Spices,,,,,,,
7.5,30,6,Total Spices,,,,,,,
5.5,15,6,Black pepper,,,,,,,
5.6,15,6,Black pepper,,,,,,,
5.7,15,8,Black pepper,,,,,,,
5.8,15,8,Black pepper,,,,,,,
5.9,15,8,Black pepper,,,,,,,
6,15,8,Black pepper,,,,,,,
6.1,15,8,Black pepper,,,,,,,
6.2,15,8,Black pepper,,,,,,,
6.3,15,8,Black pepper,,,,,,,
6.4,15,8,Black pepper,,,,,,,
6.5,15,8,Black pepper,,,,,,,
6.6,15,5,Black pepper,,,,,,,
6.7,15,5,Black pepper,,,,,,,
6.8,15,5,Black pepper,,,,,,,
6.9,15,5,Black pepper,,,,,,,
7,15,5,Black pepper,,,,,,,
5.5,15,5,Black pepper,,,,,,,
5.6,15,5,Black pepper,,,,,,,
5.7,15,5,Black pepper,,,,,,,
5.8,15,5,Black pepper,,,,,,,
5.9,15,5,Black pepper,,,,,,,
6,15,5,Black pepper,,,,,,,
6.1,15,5,Black pepper,,,,,,,
6.2,15,5,Black pepper,,,,,,,
6.3,15,5,Black pepper,,,,,,,
6.4,15,5,Black pepper,,,,,,,
6.5,15,5,Black pepper,,,,,,,
6.6,15,8,Black pepper,,,,,,,
6.7,15,8,Black pepper,,,,,,,
6.8,15,8,Black pepper,,,,,,,
6.9,15,8,Black pepper,,,,,,,
7,15,8,Black pepper,,,,,,,
5.5,17,8,Black pepper,,,,,,,
5.6,17,8,Black pepper,,,,,,,
5.7,17,8,Black pepper,,,,,,,
5.8,17,8,Black pepper,,,,,,,
5.9,17,2,Black pepper,,,,,,,
6,17,2,Black pepper,,,,,,,
6.1,17,2,Black pepper,,,,,,,
6.2,17,2,Black pepper,,,,,,,
6.3,17,2,Black pepper,,,,,,,
6.4,17,2,Black pepper,,,,,,,
6.5,17,2,Black pepper,,,,,,,
6.6,17,2,Black pepper,,,,,,,
6.7,17,2,Black pepper,,,,,,,
6.8,17,2,Black pepper,,,,,,,
6.9,17,2,Black pepper,,,,,,,
7,17,2,Black pepper,,,,,,,
5.5,18,2,Black pepper,,,,,,,
5.6,18,2,Black pepper,,,,,,,
5.7,18,2,Black pepper,,,,,,,
5.8,18,8,Black pepper,,,,,,,
5.9,18,8,Black pepper,,,,,,,
6,18,8,Black pepper,,,,,,,
6.1,18,8,Black pepper,,,,,,,
6.2,18,8,Black pepper,,,,,,,
6.3,18,8,Black pepper,,,,,,,
6.4,18,1,Black pepper,,,,,,,
6.5,18,1,Black pepper,,,,,,,
6.6,18,1,Black pepper,,,,,,,
6.7,18,1,Black pepper,,,,,,,
6.8,18,1,Black pepper,,,,,,,
6.9,18,1,Black pepper,,,,,,,
7,18,1,Black pepper,,,,,,,
5.5,19,1,Black pepper,,,,,,,
5.6,19,1,Black pepper,,,,,,,
5.7,19,1,Black pepper,,,,,,,
5.8,19,1,Black pepper,,,,,,,
5.9,19,1,Black pepper,,,,,,,
6,19,1,Black pepper,,,,,,,
6.1,19,1,Black pepper,,,,,,,
6.2,19,1,Black pepper,,,,,,,
6.3,19,1,Black pepper,,,,,,,
6.4,19,1,Black pepper,,,,,,,
6.5,19,1,Black pepper,,,,,,,
6.6,19,1,Black pepper,,,,,,,
6.7,19,1,Black pepper,,,,,,,
6.8,19,1,Black pepper,,,,,,,
6.9,19,1,Black pepper,,,,,,,
7,19,1,Black pepper,,,,,,,
5.5,20,1,Black pepper,,,,,,,
5.6,20,1,Black pepper,,,,,,,
5.7,20,8,Black pepper,,,,,,,
5.8,20,8,Black pepper,,,,,,,
5.9,20,8,Black pepper,,,,,,,
6,20,8,Black pepper,,,,,,,
6.1,20,8,Black pepper,,,,,,,
6.2,20,8,Black pepper,,,,,,,
6.3,20,8,Black pepper,,,,,,,
6.4,20,8,Black pepper,,,,,,,
6.5,20,8,Black pepper,,,,,,,
6.6,20,8,Black pepper,,,,,,,
6.7,20,8,Black pepper,,,,,,,
6.8,20,8,Black pepper,,,,,,,
6.9,20,8,Black pepper,,,,,,,
7,20,8,Black pepper,,,,,,,
6.5,10,8,Dry chilies ,,,,,,,
6.6,10,8,Dry chilies ,,,,,,,
6.7,10,8,Dry chilies ,,,,,,,
5.5,23,5,Dry ginger ,,,,,,,
5.6,23,5,Dry ginger ,,,,,,,
5.7,23,5,Dry ginger ,,,,,,,
5.8,23,5,Dry ginger ,,,,,,,
5.9,23,5,Dry ginger ,,,,,,,
6,23,5,Dry ginger ,,,,,,,
6.1,23,5,Dry ginger ,,,,,,,
6.2,23,5,Dry ginger ,,,,,,,
6.3,23,5,Dry ginger ,,,,,,,
6.4,23,5,Dry ginger ,,,,,,,
6.5,23,5,Dry ginger ,,,,,,,
5.5,25,5,Dry ginger ,,,,,,,
5.6,25,5,Dry ginger ,,,,,,,
5.7,25,5,Dry ginger ,,,,,,,
5.8,25,5,Dry ginger ,,,,,,,
5.9,25,5,Dry ginger ,,,,,,,
6,25,4,Dry ginger ,,,,,,,
6.1,25,4,Dry ginger ,,,,,,,
6.2,25,4,Dry ginger ,,,,,,,
6.3,25,4,Dry ginger ,,,,,,,
6.4,25,4,Dry ginger ,,,,,,,
6.5,25,4,Dry ginger ,,,,,,,
5.5,26,4,Dry ginger ,,,,,,,
5.6,26,4,Dry ginger ,,,,,,,
5.7,26,4,Dry ginger ,,,,,,,
5.8,26,4,Dry ginger ,,,,,,,
5.9,26,5,Dry ginger ,,,,,,,
6,26,5,Dry ginger ,,,,,,,
6.1,26,5,Dry ginger ,,,,,,,
6.2,26,5,Dry ginger ,,,,,,,
6.3,26,5,Dry ginger ,,,,,,,
6.4,26,5,Dry ginger ,,,,,,,
6.5,26,5,Dry ginger ,,,,,,,
5.5,27,5,Dry ginger ,,,,,,,
5.6,27,5,Dry ginger ,,,,,,,
5.7,27,5,Dry ginger ,,,,,,,
5.8,27,5,Dry ginger ,,,,,,,
5.9,27,5,Dry ginger ,,,,,,,
6,27,6,Dry ginger ,,,,,,,
6.1,27,6,Dry ginger ,,,,,,,
6.2,27,6,Dry ginger ,,,,,,,
6.3,27,6,Dry ginger ,,,,,,,
6.4,27,6,Dry ginger ,,,,,,,
6.5,27,6,Dry ginger ,,,,,,,
5.5,28,6,Dry ginger ,,,,,,,
5.6,28,6,Dry ginger ,,,,,,,
5.7,28,6,Dry ginger ,,,,,,,
5.8,28,6,Dry ginger ,,,,,,,
5.9,28,6,Dry ginger ,,,,,,,
6,28,6,Dry ginger ,,,,,,,
6.1,28,5,Dry ginger ,,,,,,,
6.2,28,5,Dry ginger ,,,,,,,
6.3,28,5,Dry ginger ,,,,,,,
6.4,28,5,Dry ginger ,,,,,,,
6.5,28,5,Dry ginger ,,,,,,,
6,20,9,Turmeric ,,,,,,,
6.1,20,2,Turmeric ,,,,,,,
6.2,20,2,Turmeric ,,,,,,,
6.3,20,2,Turmeric ,,,,,,,
6.4,20,2,Turmeric ,,,,,,,
6.5,20,2,Turmeric ,,,,,,,
6,21,2,Turmeric ,,,,,,,
6.1,21,2,Turmeric ,,,,,,,
6.2,21,2,Turmeric ,,,,,,,
6.3,21,2,Turmeric ,,,,,,,
6.4,21,2,Turmeric ,,,,,,,
6.5,21,2,Turmeric ,,,,,,,
6,22,2,Turmeric ,,,,,,,
6.1,22,9,Turmeric ,,,,,,,
6.2,22,9,Turmeric ,,,,,,,
6.3,22,9,Turmeric ,,,,,,,
6.4,22,9,Turmeric ,,,,,,,
6.5,22,9,Turmeric ,,,,,,,
6,23,9,Turmeric ,,,,,,,
6.1,23,9,Turmeric ,,,,,,,
6.2,23,9,Turmeric ,,,,,,,
6.3,23,9,Turmeric ,,,,,,,
6.4,23,9,Turmeric ,,,,,,,
6.5,23,9,Turmeric ,,,,,,,
6,24,4,Turmeric ,,,,,,,
6.1,24,4,Turmeric ,,,,,,,
6.2,24,4,Turmeric ,,,,,,,
6.3,24,4,Turmeric ,,,,,,,
6.4,24,4,Turmeric ,,,,,,,
6.5,24,4,Turmeric ,,,,,,,
6,25,4,Turmeric ,,,,,,,
6.1,25,4,Turmeric ,,,,,,,
6.2,25,4,Turmeric ,,,,,,,
6.3,25,4,Turmeric ,,,,,,,
6.4,25,4,Turmeric ,,,,,,,
6.5,25,4,Turmeric ,,,,,,,
6,26,9,Turmeric ,,,,,,,
6.1,26,9,Turmeric ,,,,,,,
6.2,26,9,Turmeric ,,,,,,,
6.3,26,9,Turmeric ,,,,,,,
6.4,26,9,Turmeric ,,,,,,,
6.5,26,9,Turmeric ,,,,,,,
6,27,9,Turmeric ,,,,,,,
6.1,27,9,Turmeric ,,,,,,,
6.2,27,6,Turmeric ,,,,,,,
6.3,27,6,Turmeric ,,,,,,,
6.4,27,6,Turmeric ,,,,,,,
6.5,27,6,Turmeric ,,,,,,,
6,28,6,Turmeric ,,,,,,,
6.1,28,6,Turmeric ,,,,,,,
6.2,28,6,Turmeric ,,,,,,,
6.3,28,6,Turmeric ,,,,,,,
6.4,28,6,Turmeric ,,,,,,,
6.5,28,6,Turmeric ,,,,,,,
6,29,6,Turmeric ,,,,,,,
6.1,29,6,Turmeric ,,,,,,,
6.2,29,6,Turmeric ,,,,,,,
6.3,29,6,Turmeric ,,,,,,,
6.4,29,6,Turmeric ,,,,,,,
6.5,29,9,Turmeric ,,,,,,,
6,30,9,Turmeric ,,,,,,,
6.1,30,9,Turmeric ,,,,,,,
6.2,30,9,Turmeric ,,,,,,,
6.3,30,9,Turmeric ,,,,,,,
6.4,30,9,Turmeric ,,,,,,,
6.5,30,9,Turmeric ,,,,,,,
4.5,20,8,Arecanut  (Supari),,,,,,,
4.6,20,8,Arecanut  (Supari),,,,,,,
4.7,20,8,Arecanut  (Supari),,,,,,,
4.8,20,8,Arecanut  (Supari),,,,,,,
4.9,20,8,Arecanut  (Supari),,,,,,,
5,20,8,Arecanut  (Supari),,,,,,,
5.1,20,9,Arecanut  (Supari),,,,,,,
5.2,20,9,Arecanut  (Supari),,,,,,,
5.3,20,9,Arecanut  (Supari),,,,,,,
5.4,20,9,Arecanut  (Supari),,,,,,,
5.5,20,9,Arecanut  (Supari),,,,,,,
5.6,20,9,Arecanut  (Supari),,,,,,,
5.7,20,9,Arecanut  (Supari),,,,,,,
5.8,20,9,Arecanut  (Supari),,,,,,,
5.9,20,9,Arecanut  (Supari),,,,,,,
6,20,9,Arecanut  (Supari),,,,,,,
6.1,20,9,Arecanut  (Supari),,,,,,,
6.2,20,9,Arecanut  (Supari),,,,,,,
6.3,20,9,Arecanut  (Supari),,,,,,,
6.4,20,9,Arecanut  (Supari),,,,,,,
6.5,20,9,Arecanut  (Supari),,,,,,,
6.6,20,8,Arecanut  (Supari),,,,,,,
6.7,20,8,Arecanut  (Supari),,,,,,,
6.8,20,8,Arecanut  (Supari),,,,,,,
6.9,20,8,Arecanut  (Supari),,,,,,,
7,20,8,Arecanut  (Supari),,,,,,,
7.1,20,8,Arecanut  (Supari),,,,,,,
7.2,20,8,Arecanut  (Supari),,,,,,,
7.3,20,8,Arecanut  (Supari),,,,,,,
7.4,20,8,Arecanut  (Supari),,,,,,,
7.5,20,8,Arecanut  (Supari),,,,,,,
7.6,20,8,Arecanut  (Supari),,,,,,,
4.5,21,8,Arecanut  (Supari),,,,,,,
4.6,21,5,Arecanut  (Supari),,,,,,,
4.7,21,5,Arecanut  (Supari),,,,,,,
4.8,21,5,Arecanut  (Supari),,,,,,,
4.9,21,5,Arecanut  (Supari),,,,,,,
5,21,5,Arecanut  (Supari),,,,,,,
5.1,21,5,Arecanut  (Supari),,,,,,,
5.2,21,5,Arecanut  (Supari),,,,,,,
5.3,21,5,Arecanut  (Supari),,,,,,,
5.4,21,5,Arecanut  (Supari),,,,,,,
5.5,21,5,Arecanut  (Supari),,,,,,,
5.6,21,5,Arecanut  (Supari),,,,,,,
5.7,21,5,Arecanut  (Supari),,,,,,,
5.8,21,5,Arecanut  (Supari),,,,,,,
5.9,21,5,Arecanut  (Supari),,,,,,,
6,21,5,Arecanut  (Supari),,,,,,,
6.1,21,5,Arecanut  (Supari),,,,,,,
6.2,21,8,Arecanut  (Supari),,,,,,,
6.3,21,8,Arecanut  (Supari),,,,,,,
6.4,21,8,Arecanut  (Supari),,,,,,,
6.5,21,8,Arecanut  (Supari),,,,,,,
6.6,21,8,Arecanut  (Supari),,,,,,,
6.7,21,8,Arecanut  (Supari),,,,,,,
6.8,21,8,Arecanut  (Supari),,,,,,,
6.9,21,8,Arecanut  (Supari),,,,,,,
7,21,8,Arecanut  (Supari),,,,,,,
7.1,21,8,Arecanut  (Supari),,,,,,,
7.2,21,8,Arecanut  (Supari),,,,,,,
7.3,21,8,Arecanut  (Supari),,,,,,,
7.4,21,8,Arecanut  (Supari),,,,,,,
7.5,21,8,Arecanut  (Supari),,,,,,,
7.6,21,8,Arecanut  (Supari),,,,,,,
4.5,21,8,Arecanut  (Supari),,,,,,,
4.6,21,8,Arecanut  (Supari),,,,,,,
4.7,21,7,Arecanut  (Supari),,,,,,,
4.8,21,7,Arecanut  (Supari),,,,,,,
4.9,21,7,Arecanut  (Supari),,,,,,,
5,21,7,Arecanut  (Supari),,,,,,,
5.1,21,7,Arecanut  (Supari),,,,,,,
5.2,21,7,Arecanut  (Supari),,,,,,,
5.3,21,7,Arecanut  (Supari),,,,,,,
5.4,21,7,Arecanut  (Supari),,,,,,,
5.5,21,7,Arecanut  (Supari),,,,,,,
5.6,21,7,Arecanut  (Supari),,,,,,,
5.7,21,8,Arecanut  (Supari),,,,,,,
5.8,21,8,Arecanut  (Supari),,,,,,,
5.9,21,8,Arecanut  (Supari),,,,,,,
6,21,8,Arecanut  (Supari),,,,,,,
6.1,21,8,Arecanut  (Supari),,,,,,,
6.2,21,8,Arecanut  (Supari),,,,,,,
6.3,21,8,Arecanut  (Supari),,,,,,,
6.4,21,8,Arecanut  (Supari),,,,,,,
6.5,21,8,Arecanut  (Supari),,,,,,,
6.6,21,8,Arecanut  (Supari),,,,,,,
6.7,21,8,Arecanut  (Supari),,,,,,,
6.8,21,8,Arecanut  (Supari),,,,,,,
6.9,21,8,Arecanut  (Supari),,,,,,,
7,21,8,Arecanut  (Supari),,,,,,,
7.1,21,8,Arecanut  (Supari),,,,,,,
7.2,21,8,Arecanut  (Supari),,,,,,,
7.3,21,8,Arecanut  (Supari),,,,,,,
7.4,21,8,Arecanut  (Supari),,,,,,,
7.5,21,8,Arecanut  (Supari),,,,,,,
7.6,21,2,Arecanut  (Supari),,,,,,,
4.5,21,2,Arecanut  (Supari),,,,,,,
4.6,21,2,Arecanut  (Supari),,,,,,,
4.7,21,2,Arecanut  (Supari),,,,,,,
4.8,21,2,Arecanut  (Supari),,,,,,,
4.9,21,2,Arecanut  (Supari),,,,,,,
5,21,2,Arecanut  (Supari),,,,,,,
5.1,21,2,Arecanut  (Supari),,,,,,,
5.2,21,2,Arecanut  (Supari),,,,,,,
5.3,21,2,Arecanut  (Supari),,,,,,,
5.4,21,2,Arecanut  (Supari),,,,,,,
5.5,21,2,Arecanut  (Supari),,,,,,,
5.6,21,2,Arecanut  (Supari),,,,,,,
5.7,21,2,Arecanut  (Supari),,,,,,,
5.8,21,2,Arecanut  (Supari),,,,,,,
5.9,21,2,Arecanut  (Supari),,,,,,,
6,21,2,Arecanut  (Supari),,,,,,,
6.1,21,2,Arecanut  (Supari),,,,,,,
6.2,21,2,Arecanut  (Supari),,,,,,,
6.3,21,2,Arecanut  (Supari),,,,,,,
6.4,21,2,Arecanut  (Supari),,,,,,,
6.5,21,2,Arecanut  (Supari),,,,,,,
6.6,21,2,Arecanut  (Supari),,,,,,,
6.7,21,2,Arecanut  (Supari),,,,,,,
6.8,21,8,Arecanut  (Supari),,,,,,,
6.9,21,8,Arecanut  (Supari),,,,,,,
7,21,8,Arecanut  (Supari),,,,,,,
7.1,21,8,Arecanut  (Supari),,,,,,,
7.2,21,8,Arecanut  (Supari),,,,,,,
7.3,21,8,Arecanut  (Supari),,,,,,,
7.4,21,8,Arecanut  (Supari),,,,,,,
7.5,21,8,Arecanut  (Supari),,,,,,,
7.6,21,8,Arecanut  (Supari),,,,,,,
4.5,21,1,Arecanut  (Supari),,,,,,,
4.6,21,1,Arecanut  (Supari),,,,,,,
4.7,21,1,Arecanut  (Supari),,,,,,,
4.8,21,1,Arecanut  (Supari),,,,,,,
4.9,21,1,Arecanut  (Supari),,,,,,,
5,21,1,Arecanut  (Supari),,,,,,,
5.1,21,1,Arecanut  (Supari),,,,,,,
5.2,21,1,Arecanut  (Supari),,,,,,,
5.3,21,1,Arecanut  (Supari),,,,,,,
5.4,21,1,Arecanut  (Supari),,,,,,,
5.5,21,1,Arecanut  (Supari),,,,,,,
5.6,21,1,Arecanut  (Supari),,,,,,,
5.7,21,1,Arecanut  (Supari),,,,,,,
5.8,21,1,Arecanut  (Supari),,,,,,,
5.9,21,1,Arecanut  (Supari),,,,,,,
6,21,1,Arecanut  (Supari),,,,,,,
6.1,21,1,Arecanut  (Supari),,,,,,,
6.2,21,8,Arecanut  (Supari),,,,,,,
6.3,21,8,Arecanut  (Supari),,,,,,,
6.4,21,8,Arecanut  (Supari),,,,,,,
6.5,21,8,Arecanut  (Supari),,,,,,,
6.6,21,8,Arecanut  (Supari),,,,,,,
6.7,21,8,Arecanut  (Supari),,,,,,,
6.8,21,8,Arecanut  (Supari),,,,,,,
6.9,21,8,Arecanut  (Supari),,,,,,,
7,21,8,Arecanut  (Supari),,,,,,,
7.1,21,8,Arecanut  (Supari),,,,,,,
7.2,21,8,Arecanut  (Supari),,,,,,,
7.3,21,8,Arecanut  (Supari),,,,,,,
7.4,21,8,Arecanut  (Supari),,,,,,,
7.5,21,3,Arecanut  (Supari),,,,,,,
7.6,21,3,Arecanut  (Supari),,,,,,,
4.5,22,3,Arecanut  (Supari),,,,,,,
4.6,22,3,Arecanut  (Supari),,,,,,,
4.7,22,3,Arecanut  (Supari),,,,,,,
4.8,22,3,Arecanut  (Supari),,,,,,,
4.9,22,8,Arecanut  (Supari),,,,,,,
5,22,8,Arecanut  (Supari),,,,,,,
5.1,22,8,Arecanut  (Supari),,,,,,,
5.2,22,8,Arecanut  (Supari),,,,,,,
5.3,22,8,Arecanut  (Supari),,,,,,,
5.4,22,8,Arecanut  (Supari),,,,,,,
5.5,22,8,Arecanut  (Supari),,,,,,,
5.6,22,8,Arecanut  (Supari),,,,,,,
5.7,22,8,Arecanut  (Supari),,,,,,,
5.8,22,8,Arecanut  (Supari),,,,,,,
5.9,22,8,Arecanut  (Supari),,,,,,,
6,22,8,Arecanut  (Supari),,,,,,,
6.1,22,8,Arecanut  (Supari),,,,,,,
6.2,22,8,Arecanut  (Supari),,,,,,,
6.3,22,8,Arecanut  (Supari),,,,,,,
6.4,22,8,Arecanut  (Supari),,,,,,,
6.5,22,8,Arecanut  (Supari),,,,,,,
6.6,22,4,Arecanut  (Supari),,,,,,,
6.7,22,4,Arecanut  (Supari),,,,,,,
6.8,22,4,Arecanut  (Supari),,,,,,,
6.9,22,4,Arecanut  (Supari),,,,,,,
7,22,4,Arecanut  (Supari),,,,,,,
7.1,22,4,Arecanut  (Supari),,,,,,,
7.2,22,4,Arecanut  (Supari),,,,,,,
7.3,22,4,Arecanut  (Supari),,,,,,,
7.4,22,4,Arecanut  (Supari),,,,,,,
7.5,22,4,Arecanut  (Supari),,,,,,,
7.6,22,4,Arecanut  (Supari),,,,,,,
4.5,23,4,Arecanut  (Supari),,,,,,,
4.6,23,4,Arecanut  (Supari),,,,,,,
4.7,23,4,Arecanut  (Supari),,,,,,,
4.8,23,4,Arecanut  (Supari),,,,,,,
4.9,23,4,Arecanut  (Supari),,,,,,,
5,23,4,Arecanut  (Supari),,,,,,,
5.1,23,4,Arecanut  (Supari),,,,,,,
5.2,23,4,Arecanut  (Supari),,,,,,,
5.3,23,4,Arecanut  (Supari),,,,,,,
5.4,23,4,Arecanut  (Supari),,,,,,,
5.5,23,4,Arecanut  (Supari),,,,,,,
5.6,23,4,Arecanut  (Supari),,,,,,,
5.7,23,4,Arecanut  (Supari),,,,,,,
5.8,23,8,Arecanut  (Supari),,,,,,,
5.9,23,8,Arecanut  (Supari),,,,,,,
6,23,8,Arecanut  (Supari),,,,,,,
6.1,23,8,Arecanut  (Supari),,,,,,,
6.2,23,8,Arecanut  (Supari),,,,,,,
6.3,23,8,Arecanut  (Supari),,,,,,,
